rank,tag,rating,character,id
266,Nes,45.51744857809625,"[""samusBoth""]",2892964
267,Frog,45.42877539583862,"[""gekkouga""]",1664762
268,Jo,45.38450360531111,"[""bayonetta""]",3427118
269,Asher!,45.38450360531111,"[""captain""]",2510002
270,Bubz,45.00993109855322,"[""falco""]",2204486
271,Lucas,44.573213566179476,"[""chrom""]",1540785
272,404,44.39971531866132,"[""inkling""]",763009
273,Kid,44.30241949914506,"[""pickel""]",1787071
274,Breakfast,44.270034962466056,"[""wiifit""]",1128293
275,Angzarr,43.99035875114926,"[""miifighter""]",3081435
276,Mapo tofu,43.947488743518825,"[""jack""]",2535011
277,MetaToaster,43.8404964149714,"[""miiswordsman""]",2340849
278,Gerbo,43.71244939597438,"[""cloud""]",1176199
279,Gokies,43.531689395886865,"[""snake""]",3105659
280,jacobpear,43.31998732046926,"[""younglink"", ""buddy""]",3467878
281,Cookie,42.95198301473581,"[""pickel""]",3237745
282,Mr. T,42.847414293976904,"[""pitBoth""]",995385
283,ATLASGETMONEY,42.78479529852097,"[""wiifit""]",1810023
284,12AM,42.45236963397708,"[""cloud""]",252490
285,Rian,42.28712662937404,"[""jack""]",2959223
286,Kisai,42.12252682209559,"[""wolf""]",1094499
287,Balthazar,41.9176777460817,"[""mario""]",2937453
288,That1guy,41.79524679484753,"[""captain""]",2302321
289,Phoenix,41.70365830695739,"[""szerosuit""]",3377811
290,Chillaccino,41.40990291046755,"[""ridley""]",4434556
291,CPU!,41.26883143555262,"[""dedede""]",41250
292,Dthebozz,41.16836043031521,"[""metaknight""]",2310573
293,JChou,41.10819527409301,"[""pickel""]",3656248
294,skyes,40.9082790664528,"[""wolf"", ""jack""]",708782
295,Cabronazo,40.80868584373803,"[""belmont""]",1624056
296,SFJavelin,40.62012622267991,"[""krool""]",150322
297,Monkey,40.57065024119712,"[""pitBoth""]",2664262
298,Car,40.47187899250708,"[""luigi""]",3789852
299,EyeViss,40.29469631937345,"[""yoshi""]",3128330
300,YunZyu,40.15742402841171,"[""lucina""]",486903
301,Mellow,40.13785191358907,"[""rockman""]",2272537
302,Meatboy,39.80658166465346,"[""edge""]",3447074
303,Draymond,39.74840666862515,"[""master""]",1186977
304,August,39.709670578591854,"[""snake"", ""cloud""]",1245171
305,AJAX,39.67097223811375,"[""falco""]",1008473
306,DuckDuckPony,39.32437984556485,"[""pacman""]",58650
307,sincerershoe,39.22864270361084,"[""edge"", ""gamewatch""]",3852065
308,Jordan,39.17131233164612,"[""roy""]",1080721
309,Zushi,39.15222083259563,"[""kamui""]",1006249
310,WRLD,38.94282747014176,"[""ptrainer""]",2598189
311,Little Cheese,38.8290853053253,"[""ptrainer""]",712441
312,Dantotto,38.77233886318038,"[""pickel""]",1178271
313,Jarbo,38.414865590265606,"[""sora""]",263069
314,Koyuki,38.2373667968363,"[""dolly""]",1663994
315,soulace,38.11639303399631,"[""pikachu""]",1923998
316,TheGrapesofRaf,38.09781568649119,"[""ryu""]",1340759
317,P3zzDaJa,38.005064675468525,"[""jack""]",3654076
318,ander,38.005064675468525,"[""captain"", ""donkey""]",1231202
319,Kvothe,37.91253947135607,"[""ridley""]",49230
320,J_Pizzle,37.691396986849796,"[""captain""]",2957240
321,Moment,37.691396986849796,"[""captain""]",160000
322,SANGRE,37.56299337827252,"[""ness""]",30801
323,Elevator,37.41678194316946,"[""falco""]",1456229
324,Saru,37.18040119889391,"[""metaknight""]",2073168
325,wang huge,37.089883678682156,"[""rockman"", ""miifighter""]",3669773
326,Moo Mania,36.87353971594261,"[""yoshi""]",2445477
327,Brozac,36.85556811615257,"[""gekkouga"", ""robot""]",1498852
328,Flux,36.783769265143505,"[""link""]",998648
329,Chou,36.515767089288914,"[""master""]",3930276
330,Kerolyn,36.44463020944316,"[""gekkouga""]",3396590
331,Ka-Go,36.33818464795598,"[""pacman""]",797882
332,the bankster,36.05584731069325,"[""murabito""]",456753
333,Dust!,35.994379031236235,"[""tantan""]",66315
334,DaRealJake,35.9856064070418,"[""mario""]",2244454
335,alexasf,35.89799767367023,"[""jack""]",2651291
336,Skyehoppers,35.89799767367023,"[""szerosuit""]",2315666
337,Pengu-Win,35.72341955101253,"[""dedede""]",1826825
338,HoboBobo,35.60172026821146,"[""link""]",3640135
339,Moriano,35.549690431722304,"[""donkey""]",4826735
340,Wylie Wonka,35.46314295728917,"[""dolly""]",2012969
341,Trav,35.36818407888167,"[""link""]",2611347
342,Alexander LM,35.22192933805759,"[""demon""]",4629101
343,Clark Fent,35.067730527713344,"[""koopa""]",3771708
344,Chang,34.829206429355374,"[""ness""]",256193
345,5w4g M0n3y,34.76135516207047,"[""pichu""]",1629879
346,BedsideCheese,34.74441300875552,"[""shizue""]",4339716
347,guch mane,34.6598260219196,"[""samusBoth""]",1819427
348,sheepy.,34.62604891602158,"[""sora""]",1489703
349,Sybrefox,34.30680361390564,"[""tantan""]",3083241
350,MrBoo60,33.80871416215753,"[""ness""]",1836894
351,Swafog,33.79223631150855,"[""wario""]",2741206
352,eNVy,33.742850930222346,"[""ike""]",2998241
353,PoOJ,33.59512740772236,"[""kamui""]",3214089
354,Fattytuna,33.5542079902783,"[""gekkouga""]",2122574
355,flower,33.46436062507307,"[""tantan""]",3539884
356,Dreigon,33.042873619421655,"[""donkey""]",1684881
357,Shuck,32.96242911413779,"[""buddy""]",686143
358,Chance,32.62669528522294,"[""snake""]",799383
359,FlashFreeze,32.59489953007245,"[""toonlink""]",977282
360,Schlick,32.563134760899466,"[""kamui"", ""edge""]",1209344
361,Hood Apparition,32.43638494048714,"[""demon"", ""rockman"", ""marth"", ""koopa""]",395301
362,Sophie,31.87208848451171,"[""fox""]",348104
363,Lapras,31.424663779869643,"[""wolf""]",3670959
364,Gabotos,31.15011670451348,"[""toonlink""]",131469
365,KidBulblin,30.983520083967285,"[""dedede""]",546257
366,Numbreon,30.96841918974001,"[""ness""]",252075
367,stackchaser02,30.95332565545782,"[""pickel""]",5160745
368,openmik,30.877968257735006,"[""buddy""]",1452122
369,TeamDuck,30.84787669284667,"[""sora""]",1853450
370,StarStriker,30.802794321313073,"[""ness""]",3755381
371,jondude,30.667942133233392,"[""gekkouga""]",617151
372,4eyez95!,30.623122725557867,"[""buddy""]",4275401
373,Foggy90,30.58582325867269,"[""falco""]",4288610
374,Rosbrac,30.578368818831034,"[""kamui""]",710859
375,GucciPoochie,30.548569223151333,"[""robot""]",1626751
376,King Richard,30.31121554752858,"[""dedede""]",248432
377,Deva,30.26691747493983,"[""younglink""]",3322688
378,Stealth,30.19323117178163,"[""toonlink""]",1955698
379,duboiswlf,30.19323117178163,"[""wolf""]",1612541
380,Chrizmo,30.178515452293677,"[""lucas""]",1040142
381,Yayzors,30.14910552647258,"[""lucas""]",285091
382,Gex,29.99517298531508,"[""roy""]",2774052
383,(Live)(Laugh)Love,29.82748183118642,"[""random""]",558090
384,Spence,29.798413998824948,"[""koopa"", ""luigi"", ""random""]",160214
385,Fragon,29.783890707193866,"[""fox""]",2319373
386,Jon Z,29.394426212262463,"[""demon""]",3947252
387,BigDaddyNomNom,29.394426212262463,"[""dedede""]",2344834
388,Carson14,29.394426212262463,"[""miifighter""]",1824715
389,Jinjo,29.358623317928696,"[""dolly""]",429067
390,Wii Lad (Hivan),29.27287419314385,"[""wiifit""]",1258910
391,Saxpro1O5,29.265739747952704,"[""jack""]",2311338
392,Feint,29.222969577232057,"[""wiifit""]",471034
393,Combover,29.151824816711475,"[""mario""]",44626
394,EAiscool,29.151824816711475,"[""link""]",1111410
395,D5,29.09503373645838,"[""gaogaen""]",1545410
396,pao,29.0383532917081,"[""tantan""]",1033692
397,Monokrome,28.9253234470135,"[""master""]",1584343
398,StellarCosmo,28.422109000057084,"[""koopajr""]",2774716
399,Brogie,28.31837965879827,"[""dolly""]",2995311
400,Dr Shmunguss,28.208152263233433,"[""palutena""]",3718800
401,Horus,28.187532442647043,"[""jack""]",2711979
402,Gregish,28.173794270070434,"[""paisy""]",1264203
403,bob,28.077814361104654,"[""koopa""]",3130245
404,Sparkadill0,28.050451635496625,"[""metaknight""]",3686307
405,B0SS,28.050451635496625,"[""pichu""]",2370834
406,Koolkid,28.023115575737407,"[""cloud""]",2757960
407,ArtistGlitch,27.846079375062168,"[""inkling""]",1199080
408,Bravo,27.737690376708894,"[""yoshi""]",1097775
409,Mbers7,27.48195437385778,"[""younglink""]",1856501
410,Lmn-Lime,27.415048200705236,"[""littlemac""]",2974942
411,Bogland,27.215305414260843,"[""wario""]",2523793
412,トール,27.17553183365747,"[""zelda""]",989752
413,Xeyanoro,27.162286894713223,"[""luigi""]",1145679
414,DREAMY,27.09615896780256,"[""wolf""]",229261
415,LeshenLord,27.01701793004479,"[""edge""]",2425656
416,Arth,26.964385697136173,"[""luigi""]",1282547
417,FI3RCE,26.885629535825352,"[""captain""]",2737708
418,komayto,26.865976463472094,"[""lucario""]",2666642
419,ReTro,26.754880105912786,"[""robot""]",1000568
420,BrenX1,26.728806621930076,"[""sora""]",1164944
421,Devstar2000,26.702758547389088,"[""younglink""]",3189229
