rank,tag,rating,character,id
109,DukePaulus,20.834860720209416,"[""captain""]",2385253
110,Luz_FGC,20.768944269608554,"[""littlemac"", ""captain""]",2722302
111,txck,20.70828342817405,"[""shulk""]",3023256
112,Cozy,20.086838814426564,"[""szerosuit""]",1880793
113,MatsuKatsu,18.839544679922767,"[""random""]",3858076
114,Sandwich,18.4622241131174,"[""ridley""]",1401371
115,Bun,18.105695612086773,"[""tantan""]",3309263
116,SUPER NETURTLE MASTER,17.816748591415124,"[""zelda""]",2571896
117,Benny D.,17.311590335389546,"[""lucina""]",220835
118,ugly loser,17.21061244915707,"[""samusBoth"", ""miigunner""]",4997295
119,Marioman,16.090848743173282,"[""roy""]",2788231
120,Red Reality,15.818625673052034,"[""mario"", ""brave""]",2574381
121,Paraflex,15.475380819936655,"[""brave""]",1479733
122,jacob2,15.246981809566606,"[""mario""]",4338333
123,Orni,15.16913516655864,"[""ganon""]",1238289
124,Mythic,14.230674629255377,"[""diddy""]",5125474
125,Zug,13.35352786286422,"[""demon""]",2443385
126,Festaa_,13.285348643565548,"[""diddy"", ""link"", ""random""]",3655156
127,cerati,12.634724786073306,"[""chrom""]",3061610
128,Doctr Strange,12.187047379634956,"[""demon"", ""master""]",4351303
129,Nitro Charge,12.187047379634956,"[""krool""]",3499477
130,Saberius,11.957528259574802,"[""fox""]",2389616
131,Barberik,11.511376239426205,"[""donkey""]",2411194
132,Mr Cow,11.256104708744353,"[""captain""]",4880084
133,Solace,11.011860986991323,"[""diddy""]",4826878
134,jayross,10.733600212902642,"[""wolf"", ""edge""]",2668447
135,dchu,10.68921456070896,"[""rockman""]",19587
136,Wolfseggs,10.292893694974737,"[""kirby"", ""reflet""]",4559615
137,Blanco Berry,10.067096303982597,"[""robot""]",3150917
138,LordChafe,9.91126710146456,"[""ganon"", ""random""]",328545
139,albanian alien,9.49506215643265,"[""ridley""]",1572832
140,Accele,9.163096183022958,"[""dolly""]",3122003
141,Arkuris,9.021260053946525,"[""marth""]",3581496
142,SoniCBPrO,8.977388118287562,"[""link""]",3599178
143,GoodMeyers,8.872963993640694,"[""mewtwo""]",2229091
144,SS.Prototype,8.475533220045582,"[""falco""]",4317249
145,CakeTheDog,8.31591318525716,"[""jack""]",3303667
146,ashl3y,8.139435064104768,"[""wolf""]",2745681
147,Leppy,8.08013210655076,"[""metaknight"", ""koopa""]",4498915
148,MissingDigits,7.966702115196438,"[""szerosuit""]",2645740
149,Entropy,7.833831671520495,"[""yoshi""]",5032548
150,Ahsid786,7.81285519264335,"[""cloud""]",4891358
151,Citron,7.684423505952074,"[""gaogaen""]",4363327
152,Joe Kidd,7.2831974099172845,"[""pitBoth""]",1619748
153,et,7.279647690794813,"[""ptrainer""]",3997486
154,Ddef1,6.960366577955499,"[""pitBoth""]",2753171
155,JayHawK,6.92651712091238,"[""gekkouga""]",4743720
156,Cadence,6.689242269390182,"[""donkey"", ""robot"", ""fox""]",151454
157,peashi,6.2922512219994085,"[""jack""]",4768205
158,Marph,5.891472315670479,"[""falco""]",4944106
159,FunkNastyJ,5.749602710857654,"[""rosetta""]",2204371
160,Stewy,5.645446981468193,"[""gamewatch""]",5013530
161,duckraisin,5.568909631853239,"[""roy""]",3901106
162,Asslifter01,5.345467368670701,"[""younglink""]",3339384
163,Doctrine,5.293601941160521,"[""duckhunt"", ""captain"", ""dolly""]",4805440
164,Flicky,5.278140666682549,"[""koopa""]",2408043
165,Jehovahs Thickness,5.252472162910023,"[""captain""]",5000188
166,delirium,4.978225318130651,"[""master""]",3835468
167,VisualJay,4.978225318130651,"[""paisy""]",1200621
168,Rasen,4.925118760081079,"[""sora"", ""ness""]",3899273
169,scriptablecat,4.686204726276209,"[""ganon""]",4145112
170,xLuckyxSeven,4.677075464888091,"[""buddy""]",2524316
171,Skitz,4.3303460425900315,"[""packun""]",4365048
172,DeeKay,4.221950701346994,"[""wario"", ""toonlink""]",5001148
173,leafeon,4.185064890078737,"[""kamui""]",3258164
174,klpuff3,4.104246083913582,"[""purin""]",4887352
175,John Bellingham,4.04465785457043,"[""demon""]",4905274
176,Collector,3.889951461533748,"[""dolly""]",4199060
177,TeeTheGee,3.796279481590638,"[""kirby""]",4822846
178,Carrots7,3.636861893830571,"[""palutena""]",5028870
179,Zurtle,3.636861893830571,"[""ness""]",5004629
